reporting_year,lea_code,lea_name,school_code,school_name,sbe_region,grade_span,missed_days,title_1,subgroup,subject,den,total_pct,notprof_pct,lev3_pct,lev4_pct,lev5_pct,glp_pct,ccr_pct
2025,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,0,,MALE,MCR,330,>95,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,0,,MULT,MCR,23,91.3,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,0,,NAIG,MCR,490,94.3,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,0,,NEDS,MCR,510,>95,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,0,,NELS,MCR,610,>95,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,0,,NSWD,MCR,604,>95,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,0,,SWD,MCR,33,60.6,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,0,,WHTE,MCR,420,>95,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,0,,AIG,PCALL,527,,<5,<5,41.9,51.2,>95,93.2
2025,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,0,,ALL,PCALL,2237,,23.2,19.9,34.2,22.7,76.8,56.9
2025,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,0,,ASIA,PCALL,118,,10.2,12.7,32.2,44.9,89.8,77.1
2025,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,0,,BLCK,PCALL,277,,41.9,22.4,25.3,10.5,58.1,35.7
2025,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,0,,EDS,PCALL,491,,43.8,24.4,21.4,10.4,56.2,31.8
2025,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,0,,ELS,PCALL,171,,67.3,15.2,12.9,<5,32.7,17.5
2025,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,0,,FEM,PCALL,1118,,21.5,20.7,35.1,22.8,78.5,57.9
2025,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,0,,HISP,PCALL,367,,44.1,22.3,21,12.5,55.9,33.5
2025,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,0,,HMS,PCALL,10,,50,50,<5,<5,50,<5
2025,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,0,,MALE,PCALL,1119,,25,19.1,33.3,22.5,75,55.9
2025,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,0,,MIL,PCALL,18,,16.7,33.3,27.8,22.2,83.3,50
2025,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,0,,MULT,PCALL,77,,27.3,18.2,37.7,16.9,72.7,54.5
2025,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,0,,NAIG,PCALL,1710,,29.8,24.5,31.8,13.9,70.2,45.7
2025,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,0,,NEDS,PCALL,1746,,17.5,18.6,37.8,26.1,82.5,63.9
2025,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,0,,NELS,PCALL,2066,,19.6,20.3,36,24.2,80.4,60.1
2025,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,0,,NSWD,PCALL,2077,,19.4,20,36.5,24.2,80.6,60.7
2025,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,0,,SWD,PCALL,160,,73.8,18.8,<5,<5,26.3,7.5
2025,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,0,,WHTE,PCALL,1389,,14.8,19.4,39.5,26.3,85.2,65.7
2025,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,0,,AIG,WK,71,93,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,0,,ALL,WK,216,83.3,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,0,,ASIA,WK,11,81.8,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,0,,BLCK,WK,19,63.2,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,0,,EDS,WK,20,75,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,0,,FEM,WK,77,81.8,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,0,,HISP,WK,17,76.5,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,0,,MALE,WK,139,84.2,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,0,,NAIG,WK,145,78.6,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,0,,NEDS,WK,196,84.2,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,0,,NELS,WK,213,84,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,0,,NSWD,WK,213,84.5,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,0,,WHTE,WK,160,87.5,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,ALL,ELP,99,40.4,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,ASIA,ELP,16,75,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,EDS,ELP,52,25,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,ELS,ELP,99,40.4,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,FEM,ELP,45,40,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,HISP,ELP,63,28.6,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,MALE,ELP,54,40.7,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,NAIG,ELP,97,39.2,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,NEDS,ELP,47,57.4,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,NSWD,ELP,84,47.6,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,SWD,ELP,15,<5,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,WHTE,ELP,19,52.6,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,ALL,ELPA,99,11.1,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,ASIA,ELPA,16,25,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,EDS,ELPA,52,7.7,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,ELS,ELPA,99,11.1,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,FEM,ELPA,45,8.9,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,HISP,ELPA,63,7.9,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,MALE,ELPA,54,13,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,NAIG,ELPA,97,11.3,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,NEDS,ELPA,47,14.9,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,NSWD,ELPA,84,13.1,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,SWD,ELPA,15,<5,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,WHTE,ELPA,19,10.5,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,ALL,ELPX,99,29.3,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,ASIA,ELPX,16,50,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,EDS,ELPX,52,17.3,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,ELS,ELPX,99,29.3,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,FEM,ELPX,45,31.1,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,HISP,ELPX,63,20.6,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,MALE,ELPX,54,27.8,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,NAIG,ELPX,97,27.8,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,NEDS,ELPX,47,42.6,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,NSWD,ELPX,84,34.5,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,SWD,ELPX,15,<5,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,WHTE,ELPX,19,42.1,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,AIG,EOG,788,,<5,7.5,34.8,57.1,>95,91.9
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,ALL,EOG,3064,,21.7,18.1,36.6,23.7,78.3,60.2
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,ASIA,EOG,253,,10.7,13.4,34.8,41.1,89.3,75.9
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,BLCK,EOG,290,,39.3,23.1,28.6,9,60.7,37.6
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,EDS,EOG,723,,46.7,21,25.2,7.1,53.3,32.2
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,ELS,EOG,286,,65,14.3,14,6.6,35,20.6
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,FEM,EOG,1520,,20.3,18.9,37.7,23,79.7,60.7
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,HISP,EOG,489,,46,16.2,26.4,11.5,54,37.8
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,HMS,EOG,14,,>95,<5,<5,<5,<5,<5
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,MALE,EOG,1544,,23.1,17.2,35.4,24.3,76.9,59.7
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,MIL,EOG,23,,47.8,21.7,21.7,8.7,52.2,30.4
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,MULT,EOG,161,,21.7,16.1,37.3,24.8,78.3,62.1
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,NAIG,EOG,2276,,29,21.7,37.2,12.1,71,49.3
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,NEDS,EOG,2341,,14,17.2,40.1,28.8,86,68.9
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,NELS,EOG,2778,,17.2,18.5,38.9,25.4,82.8,64.3
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,NSWD,EOG,2795,,16.8,18.5,39,25.7,83.2,64.7
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,SWD,EOG,269,,72.5,14.1,11.2,<5,27.5,13.4
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,WHTE,EOG,1868,,14.1,18.6,40.6,26.7,85.9,67.3
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,AIG,EOG06,274,,<5,7.3,40.5,51.5,>95,92
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,ALL,EOG06,912,,21.1,18.4,39.1,21.4,78.9,60.5
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,ASIA,EOG06,80,,12.5,16.3,32.5,38.8,87.5,71.3
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,BLCK,EOG06,104,,33.7,21.2,36.5,8.7,66.3,45.2
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,EDS,EOG06,240,,42.9,23.3,26.7,7.1,57.1,33.8
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,ELS,EOG06,78,,67.9,16.7,11.5,<5,32.1,15.4
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,FEM,EOG06,452,,21.5,17.5,41.2,19.9,78.5,61.1
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,HISP,EOG06,126,,43.7,18.3,27,11.1,56.3,38.1
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,MALE,EOG06,460,,20.7,19.3,37.2,22.8,79.3,60
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,MULT,EOG06,52,,26.9,15.4,48.1,9.6,73.1,57.7
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,NAIG,EOG06,638,,29.8,23.2,38.6,8.5,70.2,47
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,NEDS,EOG06,672,,13.2,16.7,43.6,26.5,86.8,70.1
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,NELS,EOG06,834,,16.7,18.6,41.7,23,83.3,64.7
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,NSWD,EOG06,840,,16.3,19.3,41.3,23.1,83.7,64.4
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,SWD,EOG06,72,,76.4,8.3,13.9,<5,23.6,15.3
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,WHTE,EOG06,550,,14.2,18.5,42.5,24.7,85.8,67.3
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,AIG,EOG07,242,,<5,8.3,28.9,62,>95,90.9
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,ALL,EOG07,854,,22,18.7,33.1,26.1,78,59.3
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,ASIA,EOG07,60,,16.7,15,23.3,45,83.3,68.3
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,BLCK,EOG07,64,,35.9,28.1,26.6,9.4,64.1,35.9
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,EDS,EOG07,194,,49,21.1,22.7,7.2,51,29.9
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,ELS,EOG07,88,,69.3,12.5,11.4,6.8,30.7,18.2
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,FEM,EOG07,397,,20.4,19.6,36.8,23.2,79.6,59.9
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,HISP,EOG07,142,,50,14.1,27.5,8.5,50,35.9
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,MALE,EOG07,457,,23.4,17.9,30,28.7,76.6,58.6
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,MULT,EOG07,49,,16.3,12.2,32.7,38.8,83.7,71.4
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,NAIG,EOG07,612,,30.4,22.9,34.8,11.9,69.6,46.7
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,NEDS,EOG07,660,,14.1,18,36.2,31.7,85.9,67.9
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,NELS,EOG07,766,,16.6,19.5,35.6,28.3,83.4,64
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,NSWD,EOG07,768,,17.6,18.5,35.3,28.6,82.4,63.9
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,SWD,EOG07,86,,61.6,20.9,14,<5,38.4,17.4
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,WHTE,EOG07,539,,14.1,19.9,36.5,29.5,85.9,66
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,AIG,EOG08,272,,<5,7,34.2,58.5,>95,92.6
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,ALL,EOG08,1298,,22,17.4,37,23.7,78,60.6
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,ASIA,EOG08,113,,6.2,10.6,42.5,40.7,93.8,83.2
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,BLCK,EOG08,122,,45.9,22.1,23,9,54.1,32
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,EDS,EOG08,289,,48.4,19,25.6,6.9,51.6,32.5
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,ELS,EOG08,120,,60,14.2,17.5,8.3,40,25.8
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,FEM,EOG08,671,,19.5,19.5,35.9,25,80.5,61
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,HISP,EOG08,221,,44.8,16.3,25.3,13.6,55.2,38.9
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,MALE,EOG08,627,,24.6,15.2,38.1,22.2,75.4,60.3
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,MIL,EOG08,15,,40,20,26.7,13.3,60,40
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,MULT,EOG08,60,,21.7,20,31.7,26.7,78.3,58.3
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,NAIG,EOG08,1026,,27.7,20.2,37.7,14.4,72.3,52.1
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,NEDS,EOG08,1009,,14.4,16.9,40.2,28.4,85.6,68.7
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,NELS,EOG08,1178,,18.1,17.7,39,25.2,81.9,64.2
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,NSWD,EOG08,1187,,16.7,17.9,39.8,25.7,83.3,65.5
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,SWD,EOG08,111,,78.4,12.6,7.2,<5,21.6,9
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,WHTE,EOG08,779,,14.1,17.7,42,26.2,85.9,68.2
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,AIG,M1SEP,86,,<5,<5,41.9,53.5,>95,>95
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,ALL,M1SEP,231,,<5,15.2,49.8,32.9,>95,82.7
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,ASIA,M1SEP,31,,<5,12.9,35.5,48.4,>95,83.9
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,EDS,M1SEP,13,,<5,15.4,69.2,15.4,>95,84.6
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,FEM,M1SEP,119,,<5,16.8,45.4,36.1,>95,81.5
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,HISP,M1SEP,19,,5.3,10.5,63.2,21.1,94.7,84.2
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,MALE,M1SEP,112,,<5,13.4,54.5,29.5,>95,83.9
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,NAIG,M1SEP,145,,<5,21.4,54.5,20.7,>95,75.2
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,NEDS,M1SEP,218,,<5,15.1,48.6,33.9,>95,82.6
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,NELS,M1SEP,225,,<5,15.6,50.2,32,>95,82.2
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,NSWD,M1SEP,230,,<5,15.2,49.6,33,>95,82.6
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,WHTE,M1SEP,167,,<5,16.2,50.9,31.1,>95,82
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,ALL,M8SEP,200,,49,25.5,16.5,9,51,25.5
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,BLCK,M8SEP,34,,55.9,29.4,5.9,8.8,44.1,14.7
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,EDS,M8SEP,83,,59,22.9,10.8,7.2,41,18.1
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,ELS,M8SEP,34,,67.6,17.6,8.8,5.9,32.4,14.7
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,FEM,M8SEP,103,,41.7,30.1,19.4,8.7,58.3,28.2
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,HISP,M8SEP,54,,63,18.5,11.1,7.4,37,18.5
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,MALE,M8SEP,97,,56.7,20.6,13.4,9.3,43.3,22.7
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,MULT,M8SEP,13,,38.5,30.8,15.4,15.4,61.5,30.8
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,NAIG,M8SEP,195,,49.7,25.1,16.4,8.7,50.3,25.1
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,NEDS,M8SEP,117,,41.9,27.4,20.5,10.3,58.1,30.8
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,NELS,M8SEP,166,,45.2,27.1,18.1,9.6,54.8,27.7
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,NSWD,M8SEP,164,,40.9,29.3,19.5,10.4,59.1,29.9
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,SWD,M8SEP,36,,86.1,8.3,<5,<5,13.9,5.6
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,WHTE,M8SEP,92,,42.4,28.3,21.7,7.6,57.6,29.3
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,AIG,MA06,137,,<5,<5,34.3,65.7,>95,>95
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,ALL,MA06,456,,14.7,11,46.3,28.1,85.3,74.3
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,ASIA,MA06,40,,<5,10,35,52.5,>95,87.5
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,BLCK,MA06,52,,26.9,19.2,44.2,9.6,73.1,53.8
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,EDS,MA06,120,,37.5,19.2,34.2,9.2,62.5,43.3
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,ELS,MA06,39,,53.8,15.4,23.1,7.7,46.2,30.8
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,FEM,MA06,226,,15.5,11.1,48.2,25.2,84.5,73.5
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,HISP,MA06,63,,36.5,15.9,33.3,14.3,63.5,47.6
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,MALE,MA06,230,,13.9,10.9,44.3,30.9,86.1,75.2
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,MULT,MA06,26,,23.1,11.5,50,15.4,76.9,65.4
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,NAIG,MA06,319,,21,15.7,51.4,11.9,79,63.3
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,NEDS,MA06,336,,6.5,8,50.6,34.8,93.5,85.4
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,NELS,MA06,417,,11,10.6,48.4,30,89,78.4
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,NSWD,MA06,420,,10.7,10.7,48.3,30.2,89.3,78.6
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,SWD,MA06,36,,61.1,13.9,22.2,<5,38.9,25
2025,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,0,,WHTE,MA06,275,,8.4,8.4,50.9,32.4,91.6,83.3
